,Unnamed: 0,avgRating,listingBathroomLabel,bathrooms,listingBedLabel,bedrooms,beds,businessHostLabel,city,listingGuestLabel,id,isAutoTranslated,isNewListing,isSuperhost,relaxedFilterLabels,localizedCityName,localizedDistanceText,locationTitle,locationContext,listingName,listingObjType,neighborhood,previewTags,publicAddress,reviewsCount,roomType,roomTypeCategory,roomTypeId,spaceType,starRating,title,avgRatingLocalized,accessibilityLabel,price,qualifier,adults,children,infants,pets
236,236,4.98,1 bath,1.0,1 bed,0,1,,Calgary,2 guests,881954586936903353,False,False,True,,Calgary,,,,Tower View East Village Studio | Free Parking,REGULAR,,[],"Calgary, AB, Canada",90,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.98 (90),$89 CAD per night,$89 CAD,night,1,0,0,0
237,237,5.0,1.5 baths,1.5,3 beds,2,3,,Calgary,5 guests,54248773,False,False,True,,Calgary,,,,5 mins to Stampede! Fantastic guesthouse w parking,REGULAR,,[],"Calgary, AB, Canada",222,Entire home/apt,entire_home,,Guesthouse,5.0,Guesthouse in Southeast Calgary,5.0 (222),$112 CAD per night,$112 CAD,night,1,0,0,0
238,238,4.96,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,805942041217370205,False,False,True,,Calgary,,,,The Fort at East Village,REGULAR,,[],"Calgary, AB, Canada",184,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,4.96 (184),$100 CAD per night,$100 CAD,night,1,0,0,0
239,239,4.93,2 baths,2.0,3 beds,2,3,,Calgary,7 guests,1076312862117569413,False,False,True,,Calgary,,,,2 bed 2 bath View of Saddledome,REGULAR,,[],"Calgary, AB, Canada",71,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.93 (71),$81 CAD per night,$81 CAD,night,1,0,0,0
240,240,,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1317612493274462710,False,True,False,,Calgary,,,,One Bedroom Exquisite Condo,REGULAR,,[],"Calgary, AB, Canada",1,Entire home/apt,entire_home,,Apartment,,Apartment in Northwest Calgary,New,$57 CAD per night,$57 CAD,night,1,0,0,0
241,241,4.91,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,1308899880256520286,False,False,False,,Calgary,,,,Stylish Downtown Escape,REGULAR,,[],"Calgary, AB, Canada",11,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,4.91 (11),$113 CAD per night,$113 CAD,night,1,0,0,0
242,242,4.68,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,864578430861504536,False,False,False,,Calgary,,,,Lovely 1-Bedroom Loft with balcony,REGULAR,,[],"Calgary, AB, Canada",41,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Northwest Calgary,4.68 (41),$74 CAD per night,$74 CAD,night,1,0,0,0
243,243,4.92,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1251285596526206043,False,False,True,,Calgary,,,,Tobacco Vanillè Studio • City Skyline Views,REGULAR,,[],"Calgary, AB, Canada",25,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.92 (25),$96 CAD per night,$96 CAD,night,1,0,0,0
244,244,4.97,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1177249699959516923,False,False,True,,Calgary,,,,Stylish Sunlit Suite | FREE Parking | FAST Wi-Fi,REGULAR,,[],"Calgary, AB, Canada",63,Entire home/apt,entire_home,,Condo,5.0,Condo in Northwest Calgary,4.97 (63),$113 CAD per night,$113 CAD,night,1,0,0,0
245,245,5.0,1 private bath,1.0,1 bed,1,1,,Calgary,2 guests,1074774098622820682,False,False,True,,Calgary,,,,"Downtown 1bd room, by 17th ave",REGULAR,,[],"Calgary, AB, Canada",13,Private room,private_room,,Private room,5.0,Room in Beltline,5.0 (13),$54 CAD per night,$54 CAD,night,1,0,0,0
246,246,,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,1329904026676925826,False,True,True,,Calgary,,,,Calgary Tower Views | UG Park | Rooftop Patio,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Northwest Calgary,New,$90 CAD per night,$90 CAD,night,1,0,0,0
247,247,,2 shared baths,2.0,1 bed,1,1,,Calgary,2 guests,1341525811478724988,False,True,False,,Calgary,,,,Beautiful private BR DT YYC,REGULAR,,[],"Calgary, AB, Canada",0,Private room,private_room,,Private room,,Room in Northwest Calgary,New,$43 CAD per night,$43 CAD,night,1,0,0,0
248,248,4.95,1 bath,1.0,1 bed,1,1,,Calgary,4 guests,29944736,False,False,True,,Calgary,,,,Spacious One Bedroom Queen Bed Inner City Stay,REGULAR,,[],"Calgary, AB, Canada",174,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Southeast Calgary,4.95 (174),$65 CAD per night,$65 CAD,night,1,0,0,0
249,249,5.0,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1315292488098337385,False,False,False,,Calgary,,,,Just 5 Minutes from Scotiabank arena! with parking,REGULAR,,[],"Calgary, AB, Canada",4,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,5.0 (4),$125 CAD per night,$125 CAD,night,1,0,0,0
250,250,4.96,1 bath,1.0,1 bed,0,1,,Calgary,2 guests,731402138915240689,False,False,True,,Calgary,,,,Charming walkable Apartment,REGULAR,,[],"Calgary, AB, Canada",67,Entire home/apt,entire_home,,Guest suite,5.0,Guest suite in Southeast Calgary,4.96 (67),$80 CAD per night,$80 CAD,night,1,0,0,0
251,251,4.97,1 shared bath,1.0,1 bed,1,1,,Calgary,1 guest,53364266,False,False,True,,Calgary,,,,"Cozy Bedroom, Close to Airport/Downtown",REGULAR,,[],"Calgary, AB, Canada",178,Private room,private_room,,Private room,5.0,Room in Northwest Calgary,4.97 (178),$30 CAD per night,$30 CAD,night,1,0,0,0
252,252,5.0,1 bath,1.0,2 beds,2,2,,Calgary,5 guests,942715626177095547,False,False,True,,Calgary,,,,Downtown Inglewood,REGULAR,,[],"Calgary, AB, Canada",58,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Southeast Calgary,5.0 (58),$125 CAD per night,$125 CAD,night,1,0,0,0
253,253,4.77,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,964603745729639184,False,False,False,,Calgary,,,,Low Cleaning fee - The Zen Den Minutes To Downtown,REGULAR,,[],"Calgary, AB, Canada",167,Entire home/apt,entire_home,,Condo,5.0,Condo in Northwest Calgary,4.77 (167),$87 CAD per night,$87 CAD,night,1,0,0,0
254,254,4.85,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,28466028,False,False,True,,Calgary,,,,Sink into the Sleek Leather Sectional at an Open-Concept Pad,REGULAR,,[],"Calgary, AB, Canada",410,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.85 (410),$62 CAD per night,$62 CAD,night,1,0,0,0
255,255,,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1173920466524925638,False,False,True,,Calgary,,,,Downtwn 2Bed Apt 17th Ave Charm!,REGULAR,,[],"Calgary, AB, Canada",1,Entire home/apt,entire_home,,Apartment,,Apartment in Southwest Calgary,,$80 CAD per night,$80 CAD,night,1,0,0,0
256,256,5.0,2 baths,2.0,4 beds,3,4,,Calgary,7 guests,838014402213909246,False,False,True,,Calgary,,,,3 BR character home near downtown Calgary,REGULAR,,[],"Calgary, AB, Canada",51,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,5.0 (51),$171 CAD per night,$171 CAD,night,1,0,0,0
257,257,4.85,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1048788523460543030,False,False,True,,Calgary,,,,Stylish Industrial Calgary Loft,REGULAR,,[],"Calgary, AB, Canada",55,Entire home/apt,entire_home,,Loft,5.0,Loft in Downtown Calgary,4.85 (55),$102 CAD per night,$102 CAD,night,1,0,0,0
258,258,,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1334443026745042488,False,True,False,,Calgary,,,,Downtown Condo close to Stampede,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Beltline,New,$120 CAD per night,$120 CAD,night,1,0,0,0
259,259,,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1340258160493656175,False,True,False,,Calgary,,,,Breath~Taking~View/4Guest DTskyline~1010 6st SW,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Condo,,Condo in Downtown Calgary,New,$89 CAD per night,$89 CAD,night,1,0,0,0
260,260,4.93,2 baths,2.0,3 beds,2,3,,Calgary,6 guests,1205044064777380251,False,False,True,,Calgary,,,,DT 2 bedroom 2 bath w/ AC + underground parking,REGULAR,,[],"Calgary, AB, Canada",43,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.93 (43),$82 CAD per night,$82 CAD,night,1,0,0,0
261,261,4.78,2 baths,2.0,2 beds,2,2,,Calgary,5 guests,34756354,False,False,True,,Calgary,,,,COZY & SPACIOUS 2BD 2BTH Downtown Stampede/BMO/LRT,REGULAR,,[],"Calgary, AB, Canada",179,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.78 (179),$100 CAD per night,$100 CAD,night,1,0,0,0
262,262,4.98,1 bath,1.0,3 beds,2,3,,Calgary,4 guests,647898951838686784,False,False,True,,Calgary,,,,"Vintage Gem - Hot Tub, Firepit, Piano",REGULAR,,[],"Calgary, AB, Canada",125,Entire home/apt,entire_home,,Home,5.0,Home in Northwest Calgary,4.98 (125),$116 CAD per night,$116 CAD,night,1,0,0,0
263,263,4.91,1 shared bath,1.0,1 bed,1,1,,Calgary,2 guests,53398316,True,False,True,,Calgary,,,,The Studio,REGULAR,,[],"Calgary, AB, Canada",54,Private room,private_room,,Private room,5.0,Place to stay in Northwest Calgary,4.91 (54),$43 CAD per night,$43 CAD,night,1,0,0,0
264,264,4.96,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,1190798752245030615,False,False,True,,Calgary,,,,Luxury Condo in the Heart of Downtown|Free Parking,REGULAR,,[],"Calgary, AB, Canada",52,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,4.96 (52),$95 CAD per night,$95 CAD,night,1,0,0,0
265,265,4.98,1 bath,1.0,2 beds,1,2,,Calgary,2 guests,702080098791020537,False,False,True,,Calgary,,,,"Cottage in the City - DT, private, walkable, quiet",REGULAR,,[],"Calgary, AB, Canada",60,Entire home/apt,entire_home,,Place to stay,5.0,Place to stay in Northwest Calgary,4.98 (60),$89 CAD per night,$89 CAD,night,1,0,0,0
266,266,4.89,2.5 baths,2.5,3 beds,2,3,,Calgary,4 guests,929568665994024874,False,False,False,,Calgary,,,,Modern 2B 2.5B spacious town house,REGULAR,,[],"Calgary, AB, Canada",9,Entire home/apt,entire_home,,Condo,5.0,Condo in Northeast Calgary,4.89 (9),$249 CAD per night,$249 CAD,night,1,0,0,0
267,267,,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1324189006957914168,False,True,False,,Calgary,,,,DT one bedroom w/ heated parking,REGULAR,,[],"Calgary, AB, Canada",1,Entire home/apt,entire_home,,Apartment,,Apartment in Downtown Calgary,New,$99 CAD per night,$99 CAD,night,1,0,0,0
268,268,5.0,2 baths,2.0,3 beds,2,3,,Calgary,5 guests,1258106834139461250,False,False,True,,Calgary,,,,The Era City Haven|2BR2BA|City Views,REGULAR,,[],"Calgary, AB, Canada",21,Entire home/apt,entire_home,,Condo,5.0,Condo in Northwest Calgary,5.0 (21),$110 CAD per night,$110 CAD,night,1,0,0,0
269,269,4.94,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,602370025987552513,False,False,True,,Calgary,,,,Cheerful 2-bed home close to everything,REGULAR,,[],"Calgary, AB, Canada",133,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,4.94 (133),$69 CAD per night,$69 CAD,night,1,0,0,0
270,270,4.95,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1008085393091467717,False,False,True,,Calgary,,,,BEST View & FREE Parking | Executive Corner Suite,REGULAR,,[],"Calgary, AB, Canada",57,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.95 (57),$95 CAD per night,$95 CAD,night,1,0,0,0
271,271,4.85,2.5 baths,2.5,10 beds,3,10,,Calgary,10 guests,856602252602933037,False,False,True,,Calgary,,,,Unique Casa Vibes!  Hot tub | Gym | Arcade Games,REGULAR,,[],"Calgary, AB, Canada",103,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,4.85 (103),$249 CAD per night,$249 CAD,night,1,0,0,0
272,272,4.91,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,54071557,False,False,True,,Calgary,,,,"Funky 1 BR Century Home-Near DT, C-train",REGULAR,,[],"Calgary, AB, Canada",116,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,4.91 (116),$131 CAD per night,$131 CAD,night,1,0,0,0
273,273,4.87,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,47195089,False,False,True,,Calgary,,,,Bridgeland Inner City Suite,REGULAR,,[],"Calgary, AB, Canada",53,Entire home/apt,entire_home,,Guest suite,5.0,Guest suite in Northeast Calgary,4.87 (53),$90 CAD per night,$90 CAD,night,1,0,0,0
274,274,5.0,3.5 baths,3.5,3 beds,3,3,,Calgary,6 guests,1185046121106631276,False,False,True,,Calgary,,,,"Luxury Lodge: 180° Downtown, Mountain, Tower Views",REGULAR,,[],"Calgary, AB, Canada",15,Entire home/apt,entire_home,,Home,5.0,Home in Southeast Calgary,5.0 (15),$519 CAD per night,$519 CAD,night,1,0,0,0
275,275,5.0,1 bath,1.0,2 beds,2,2,,Calgary,5 guests,1294967561432555262,False,False,False,,Calgary,,,,2 br Suite in heart of Inglewood,REGULAR,,[],"Calgary, AB, Canada",3,Entire home/apt,entire_home,,Home,5.0,Home in Southeast Calgary,5.0 (3),$105 CAD per night,$105 CAD,night,1,0,0,0
276,276,,1 bath,1.0,2 beds,2,2,,Calgary,6 guests,1317555187430219947,False,True,True,,Calgary,,,,Retro Glam in Ramsay Walk to Stampede Grounds,REGULAR,,[],"Calgary, AB, Canada",2,Entire home/apt,entire_home,,Home,,Home in Southeast Calgary,New,$79 CAD per night,$79 CAD,night,1,0,0,0
277,277,4.73,1 bath,1.0,2 beds,1,2,,Calgary,2 guests,13240130,False,False,True,,Calgary,,,,Fully private suite centrally located,REGULAR,,[],"Calgary, AB, Canada",343,Entire home/apt,entire_home,,Home,5.0,Home in Southeast Calgary,4.73 (343),$65 CAD per night,$65 CAD,night,1,0,0,0
278,278,4.93,1.5 shared baths,1.5,1 bed,1,1,,Calgary,2 guests,954832779277229755,False,False,True,,Calgary,,,,B1-Basement King-size  room shared full bath,REGULAR,,[],"Calgary, AB, Canada",67,Private room,private_room,,Private room,5.0,Room in Northwest Calgary,4.93 (67),$40 CAD per night,$40 CAD,night,1,0,0,0
279,279,4.9,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1150089769241050177,False,False,True,,Calgary,,,,Entire Condo in Downtown Calgary,REGULAR,,[],"Calgary, AB, Canada",30,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.9 (30),$100 CAD per night,$100 CAD,night,1,0,0,0
280,280,4.86,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1227258325977966989,False,False,True,,Calgary,,,,"Bright, Comfy, & Stylish!  Minutes to DT Calgary!",REGULAR,,[],"Calgary, AB, Canada",21,Entire home/apt,entire_home,,Condo,5.0,Condo in Northwest Calgary,4.86 (21),$94 CAD per night,$94 CAD,night,1,0,0,0
281,281,4.94,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,674033453897579572,False,False,True,,Calgary,,,,2 Story luxury  penthouse in downtown Calgary,REGULAR,,[],"Calgary, AB, Canada",126,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.94 (126),$279 CAD per night,$279 CAD,night,1,0,0,0
282,282,4.84,1 bath,1.0,1 bed,0,1,,Calgary,2 guests,53366142,False,False,True,,Calgary,,,,Vintage Studio w/City Views Minutes to DT,REGULAR,,[],"Calgary, AB, Canada",92,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Southeast Calgary,4.84 (92),$66 CAD per night,$66 CAD,night,1,0,0,0
283,283,,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1342144321943523065,False,True,False,,Calgary,,,,The Apollo | Penthouse suite |  17th Ave | Views,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Condo,,Condo in Southwest Calgary,New,$122 CAD per night,$122 CAD,night,1,0,0,0
284,284,4.88,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,50568383,False,False,True,,Calgary,,,,★Vibrant Stylish & Cozy Waterfront Downtown Apt.★,REGULAR,,[],"Calgary, AB, Canada",177,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.88 (177),$78 CAD per night,$78 CAD,night,1,0,0,0
285,285,4.65,1 bath,1.0,2 beds,2,2,,Calgary,5 guests,979280547670388347,False,False,False,,Calgary,,,,Cozy Two Bedrooms in Downtown by Bow River,REGULAR,,[],"Calgary, AB, Canada",113,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Downtown Calgary,4.65 (113),$113 CAD per night,$113 CAD,night,1,0,0,0
286,286,4.85,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,24000649,False,False,False,,Calgary,,,,"Great Location in Chinatown, Walk to Shopping",REGULAR,,[],"Calgary, AB, Canada",255,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,4.85 (255),$59 CAD per night,$59 CAD,night,1,0,0,0
287,287,4.94,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,1272568496453199343,False,False,True,,Calgary,,,,The Industrial | Downtown | Modern,REGULAR,,[],"Calgary, AB, Canada",17,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,4.94 (17),$115 CAD per night,$115 CAD,night,1,0,0,0
288,288,5.0,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1268413701470525383,False,False,True,,Calgary,,,,"{The Lotus} Mountain View, Penthouse Level, KG Bed",REGULAR,,[],"Calgary, AB, Canada",15,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,5.0 (15),$157 CAD per night,$157 CAD,night,1,0,0,0
289,289,4.97,1 private bath,1.0,1 bed,1,1,,Calgary,2 guests,1245959244483144838,False,False,True,,Calgary,,,,Renovated Bedroom with Private Bathroom,REGULAR,,[],"Calgary, AB, Canada",34,Private room,private_room,,Private room,5.0,Room in Northwest Calgary,4.97 (34),$45 CAD per night,$45 CAD,night,1,0,0,0
290,290,,1 bath,1.0,2 beds,1,2,,Calgary,2 guests,1264556613477720695,False,False,True,,Calgary,,,,Calgary Tower Views | UG Park | Rooftop Patio,REGULAR,,[],"Calgary, AB, Canada",1,Entire home/apt,entire_home,,Apartment,,Apartment in Northwest Calgary,,$90 CAD per night,$90 CAD,night,1,0,0,0
291,291,4.96,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,882717016243097239,False,False,True,,Calgary,,,,2 Min Walk To Stampede! Entire Condo + Parking,REGULAR,,[],"Calgary, AB, Canada",288,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.96 (288),$115 CAD per night,$115 CAD,night,1,0,0,0
292,292,4.89,2 baths,2.0,4 beds,3,4,,Calgary,8 guests,679575795087810381,False,False,True,,Calgary,,,,Cozy 3BR unit with Arcade in the heart of Calgary,REGULAR,,[],"Calgary, AB, Canada",196,Entire home/apt,entire_home,,Condo,5.0,Condo in Northeast Calgary,4.89 (196),$132 CAD per night,$132 CAD,night,1,0,0,0
293,293,,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,1343515331981335318,False,True,True,,Calgary,,,,Calgary Tower View | King Bed |AC | Gym | 2BR,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Downtown Calgary,New,$105 CAD per night,$105 CAD,night,1,0,0,0
294,294,5.0,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,824333726270686193,False,False,True,,Calgary,,,,Cozy & Chic | King Bed + Parking,REGULAR,,[],"Calgary, AB, Canada",9,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,5.0 (9),$149 CAD per night,$149 CAD,night,1,0,0,0
295,295,4.56,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,1152377928222472651,False,False,True,,Calgary,,,,"""Pink Lemon"" 2BR |Mins to Saddledome|Rooftop Patio",REGULAR,,[],"Calgary, AB, Canada",18,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Northwest Calgary,4.56 (18),$96 CAD per night,$96 CAD,night,1,0,0,0
296,296,4.88,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,710342,False,False,True,,Calgary,,,,Cozy Boho Studio Suite,REGULAR,,[],"Calgary, AB, Canada",67,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.88 (67),$68 CAD per night,$68 CAD,night,1,0,0,0
297,297,,1 private bath,1.0,1 bed,1,1,,Calgary,2 guests,1339954872571437084,False,True,False,,Calgary,,,,Dee's Queen Bed - Comfort,REGULAR,,[],"Calgary, AB, Canada",1,Private room,private_room,,Hotel room,,Hotel in Southwest Calgary,New,$69 CAD per night,$69 CAD,night,1,0,0,0
298,298,4.93,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,911093402768399797,False,False,True,,Calgary,,,,Fun & Cheerful | Downtown Hideaway | RIVER VIEWS!,REGULAR,,[],"Calgary, AB, Canada",121,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.93 (121),$93 CAD per night,$93 CAD,night,1,0,0,0
299,299,4.89,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1233657897337558410,False,False,True,,Calgary,,,,Rustic Ramsay Retreat by Calgary Stampede,REGULAR,,[],"Calgary, AB, Canada",9,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Southeast Calgary,4.89 (9),$53 CAD per night,$53 CAD,night,1,0,0,0
300,300,4.67,2 baths,2.0,2 beds,2,2,,Calgary,5 guests,1253862111049547842,False,False,True,,Calgary,,,,Brooklyn Poker Lounge • 2Bed/2Bath • Free Parking!,REGULAR,,[],"Calgary, AB, Canada",12,Entire home/apt,entire_home,,Condo,4.5,Condo in Downtown Calgary,4.67 (12),$99 CAD per night,$99 CAD,night,1,0,0,0
301,301,,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1342478343672051659,False,True,False,,Calgary,,,,Downtown*Ctrain*Modern*KingBed,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Beltline,New,$95 CAD per night,$95 CAD,night,1,0,0,0
302,302,5.0,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,1286403392088540536,False,False,True,,Calgary,,,,29thFloor*Saddledome*Balcony*Gym*1GWifi*A/C,REGULAR,,[],"Calgary, AB, Canada",4,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,5.0 (4),$107 CAD per night,$107 CAD,night,1,0,0,0
303,303,5.0,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,926823727345456883,False,False,True,,Calgary,,,,Canadian Charm: Tranquil Oasis near DNTN/Zoo/Pool,REGULAR,,[],"Calgary, AB, Canada",95,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,5.0 (95),$132 CAD per night,$132 CAD,night,1,0,0,0
304,304,4.8,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1184224527540053260,False,False,True,,Calgary,,,,"Brand new downtown apartment 2 beds, free parking.",REGULAR,,[],"Calgary, AB, Canada",5,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.8 (5),$90 CAD per night,$90 CAD,night,1,0,0,0
305,305,4.76,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,24535338,False,False,True,,Calgary,,,,1 Bed + 1 Bath Riverside Bliss In Downtown Calgary,REGULAR,,[],"Calgary, AB, Canada",297,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.76 (297),$68 CAD per night,$68 CAD,night,1,0,0,0
306,306,5.0,1 bath,1.0,2 beds,2,2,,Calgary,3 guests,1288477238335748311,False,False,True,,Calgary,,,,InfinityNest: Chic downtown escape/ stunning views,REGULAR,,[],"Calgary, AB, Canada",4,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,5.0 (4),$131 CAD per night,$131 CAD,night,1,0,0,0
307,307,4.84,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,861204160200150167,False,False,False,,Calgary,,,,Calgary Tower Views 1bedroom,REGULAR,,[],"Calgary, AB, Canada",44,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.84 (44),$98 CAD per night,$98 CAD,night,1,0,0,0
308,308,,2 shared baths,2.0,1 bed,1,1,,Calgary,2 guests,1334987727988134809,False,True,False,,Calgary,,,,Cozy BR DT Calgary,REGULAR,,[],"Calgary, AB, Canada",0,Private room,private_room,,Private room,,Room in Northwest Calgary,New,$43 CAD per night,$43 CAD,night,1,0,0,0
309,309,4.8,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1218374068752244896,False,False,True,,Calgary,,,,Beautiful Basement Suite-keyless-Separate Entrance,REGULAR,,[],"Calgary, AB, Canada",30,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,4.8 (30),$78 CAD per night,$78 CAD,night,1,0,0,0
310,310,,2 baths,2.0,1 bed,2,1,,Calgary,6 guests,1344320309737239151,False,True,False,,Calgary,,,,Midnight Rose-Your Elevated Stay,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Beltline,New,$133 CAD per night,$133 CAD,night,1,0,0,0
311,311,5.0,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1295032338272340570,False,False,True,,Calgary,,,,Penthouse 2BR w Stampede & BMO,REGULAR,,[],"Calgary, AB, Canada",5,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,5.0 (5),$127 CAD per night,$127 CAD,night,1,0,0,0
312,312,4.85,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,975578951017674504,False,False,True,,Calgary,,,,Cozy Urban Retreat,REGULAR,,[],"Calgary, AB, Canada",67,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Southeast Calgary,4.85 (67),$120 CAD per night,$120 CAD,night,1,0,0,0
313,313,4.86,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,721673252230939700,False,False,True,,Calgary,,,,"Stylish Sunrise Sanctuary. Parking, Dining & More",REGULAR,,[],"Calgary, AB, Canada",85,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.86 (85),$75 CAD per night,$75 CAD,night,1,0,0,0
314,314,4.61,1 bath,1.0,3 beds,2,3,,Calgary,5 guests,864514213886190872,False,False,False,,Calgary,,,,Comfortable 2BR in Bridgeland,REGULAR,,[],"Calgary, AB, Canada",64,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Northwest Calgary,4.61 (64),$97 CAD per night,$97 CAD,night,1,0,0,0
315,315,5.0,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,1004574255174192164,False,False,True,,Calgary,,,,Steps away to Main Street Inglewood,REGULAR,,[],"Calgary, AB, Canada",52,Entire home/apt,entire_home,,Guesthouse,5.0,Guesthouse in Southeast Calgary,5.0 (52),$120 CAD per night,$120 CAD,night,1,0,0,0
316,316,4.92,3.5 baths,3.5,5 beds,5,5,,Calgary,12 guests,52165921,False,False,True,,Calgary,,,,The Perfect Family House -Only 3mins to Downtown,REGULAR,,[],"Calgary, AB, Canada",72,Entire home/apt,entire_home,,Condo,5.0,Condo in Northeast Calgary,4.92 (72),$172 CAD per night,$172 CAD,night,1,0,0,0
